defName,label,来源mod,落地方式,techLevel,①穿戴位置,②用途场景,③科技档,旧分类,①依据,②依据
RK_DuiJinJia,ratkin DuiJin armor,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_EU_BerndorfHelmet,Edelweiss Berndorf Helmet,鼠族HSK拓展,本地直改,Industrial,头部,战斗护甲,工业,RK_Headgear,Zone tag,护甲值/甲类
RK_EU_Hechtgrau,Edelweiss Hechtgrau,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_EarCostume,ratkin ear costume,RatkinRaceHSK,上游补丁,Industrial,头部,日常便服,工业,RK_Apparel,layer,默认/待裁决
RK_Earrings,earrings,鼠族HSK拓展,本地直改,Medieval,配饰腰背,装饰饰品,中世纪,Meow_Jewelry|Meow_Ring,旧分类,旧分类
RK_ExoticCloak,exotic cloak,鼠族HSK拓展,本地直改,Industrial,躯干外衣,日常便服,工业,RK_Apparel,Zone tag,默认/待裁决
RK_ExoticFarmerDress,Moustate farmer dress,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_ExoticSimpleArmor,Moustate simple armor,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_ExoticWarmHat,ratkin sleep rabbit hat,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel|RK_Headgear,Zone tag,默认/待裁决
RK_ExplorerHat,explorer hat,RatkinRaceHSK,上游补丁,Medieval,头部,战斗护甲,中世纪,RK_Headgear,layer,护甲值
RK_ExplorerWear,explorer wear,RatkinRaceHSK,上游补丁,Medieval,贴身内衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值
RK_EyeMask,Ratkin Eye Mask,鼠族HSK拓展,本地直改,Medieval,面饰眼部,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_FangRen,defender uniform,鼠族HSK拓展,本地直改,Medieval,躯干外衣,职业劳作,中世纪,RK_Apparel,Zone tag,label
RK_FlatColorCoat,flatcolor coat,RatkinRaceHSK,上游补丁,Medieval,贴身内衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值
RK_FrillOnepiece,frill onepiece,RatkinRaceHSK,上游补丁,Medieval,贴身内衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值
RK_FuJin,ratkin FuJin,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel|RK_Headgear,Zone tag,默认/待裁决
RK_FuriSote,Moustate furisode,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_Gambeson,ratkin gambeson,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_GambesonB,ratkin gambeson b,鼠族HSK拓展,本地直改,Medieval,躯干外衣,战斗护甲,中世纪,RK_Apparel,Zone tag,护甲值
RK_GangShirt,ratkin gang outfit,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_GaoDing,Ratkin GaoDing helmet,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel|RK_Headgear,Zone tag,默认/待裁决
RK_GaurdenUniform,gaurden uniform,RatkinRaceHSK,上游补丁,Medieval,贴身内衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值/甲类
RK_GlassesB,Ratkin Box glasses,鼠族HSK拓展,本地直改,Medieval,面饰眼部,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_GlassesR,Ratkin Round Glasses,鼠族HSK拓展,本地直改,Medieval,面饰眼部,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_GoldRing,gold ring,(原版 Data),上游补丁(Core),Medieval,配饰腰背,装饰饰品,中世纪,Meow_Jewelry|Meow_Ring,旧分类,旧分类
RK_GovernorUniform,Ratkin Governor Uniform,鼠族HSK拓展,本地直改,Medieval,躯干外衣,职业劳作,中世纪,RK_Apparel,Zone tag,label
RK_GuardHat,Ratkin Guard Helmet,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_GuardUniform,Ratkin Guard Uniform,鼠族HSK拓展,本地直改,Medieval,躯干外衣,职业劳作,中世纪,RK_Apparel,Zone tag,label
RK_GuardsmanA,ratkin defender uniform A,鼠族HSK拓展,本地直改,Medieval,躯干外衣,职业劳作,中世纪,RK_Apparel,Zone tag,label
RK_GuardsmanB,ratkin defender uniform B,鼠族HSK拓展,本地直改,Medieval,躯干外衣,战斗护甲,中世纪,RK_Apparel,Zone tag,护甲值
RK_Gusoku,ratkin Gusoku armor,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_Hahoetal,ratkin hahoetal mask,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel|RK_Headgear,Zone tag,默认/待裁决
RK_HairCorsage,hair corsage,RatkinRaceHSK,上游补丁,Medieval,头部,日常便服,中世纪,RK_Headgear,layer,默认/待裁决
RK_Haori,Moustate Haori,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_HeChang,ratkin HeChang,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_HeadBand,Ratkin head band,RatkinRaceHSK,上游补丁,Industrial,头部,日常便服,工业,RK_Headgear,layer,默认/待裁决
RK_HeavyShield,ratkin heavy Shield,RatkinRaceHSK,上游补丁,Medieval,配饰腰背,战斗护甲,中世纪,ShieldCat,旧分类,旧分类
RK_Hood,Ratkin Hood,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_Hoodie,ratkin hoodie,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_Huafu,ratkin HuaFu,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_HuanYuPei,rim Yu-Pei,鼠族HSK拓展,本地直改,Medieval,配饰腰背,装饰饰品,中世纪,Meow_Jewelry|Meow_Amulet,旧分类,旧分类
RK_IR_AdrianHelmet,Iris Adrian Helmet,鼠族HSK拓展,本地直改,Industrial,头部,战斗护甲,工业,RK_Headgear,Zone tag,护甲值/甲类
RK_IR_CuirassierArmor,Iris Cuirassier Armor,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_IR_InfantryUniform,Iris Infantry Uniform,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_JiaAoChild,ratkin lined jacket,鼠族HSK拓展,本地直改,Medieval,躯干外衣,职业劳作,中世纪,RK_Apparel,Zone tag,label
RK_Jinngasa,ratkin Jinngasa,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel|RK_Headgear,Zone tag,默认/待裁决
RK_Jirai,ratkin jirai outfit,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_JiuHulu,ratkin booze gourd,鼠族HSK拓展,本地直改,Medieval,配饰腰背,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_KB_AssaultEquipment,Kornblume Assault Equipment,鼠族HSK拓展,本地直改,Industrial,躯干外衣,日常便服,工业,RK_Apparel,layer,默认/待裁决
RK_KB_Generalsmantel,Kornblume Generalsmantel,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,layer,护甲值/甲类
RK_KB_InfantryUniform,Kornblume Bluse,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_KB_OfficerUniform,Kornblume Waffenrock,鼠族HSK拓展,本地直改,Industrial,贴身内衣,战斗护甲,工业,RK_Apparel,layer,护甲值/甲类
RK_KB_Sappenpanzer,White Rose Dayfield Body Shield,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_KB_Stahlhelm,Kornblume Stahlhelm,鼠族HSK拓展,本地直改,Industrial,头部,战斗护甲,工业,RK_Headgear,Zone tag,护甲值/甲类
RK_KB_Sturmtruppen,Kornblume Stormtrooper Uniform,鼠族HSK拓展,本地直改,Industrial,贴身内衣,战斗护甲,工业,RK_Apparel,layer,护甲值/甲类
RK_KO_KnightArmor,Order State Knight Armor,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值
RK_KO_KnightHelmet,Order State Knight Helmet,鼠族HSK拓展,本地直改,Industrial,头部,日常便服,工业,RK_Headgear,Zone tag,默认/待裁决
RK_KO_KnightUniform,Order State Knight Uniform,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值
RK_KP_AdrianHelmet,Klaproos Adrian Helmet,鼠族HSK拓展,本地直改,Industrial,头部,战斗护甲,工业,RK_Headgear,Zone tag,护甲值/甲类
RK_KP_InfantryUniform,Klaproos Infantry Uniform,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_Kerchief,ratkin kerchief,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel|RK_Headgear,Zone tag,默认/待裁决
RK_Kuabao,Ratkin Shoulder bag,鼠族HSK拓展,本地直改,Medieval,配饰腰背,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_LR_BrodieHelmet,Lavender Brodie Helmet,鼠族HSK拓展,本地直改,Industrial,头部,战斗护甲,工业,RK_Headgear,Zone tag,护甲值/甲类
RK_LR_InfantryUniform,Lavender Infantry Uniform,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_LS_Fez,Lale Fez,鼠族HSK拓展,本地直改,Industrial,头部,战斗护甲,工业,RK_Headgear,Zone tag,护甲值/甲类
RK_LS_InfantryUniform,Lale Infantry Uniform,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_LargePipe,Ratkin Large Pipe,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_LogistorHel,ratkin logistor TieMao,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel|RK_Headgear,Zone tag,默认/待裁决
RK_LogistorUniform,logistor uniform,鼠族HSK拓展,本地直改,Medieval,躯干外衣,职业劳作,中世纪,RK_Apparel,Zone tag,label
RK_MR_BrodieHelmet,Multiflora Rose Brodie Helmet,鼠族HSK拓展,本地直改,Industrial,头部,战斗护甲,工业,RK_Headgear,Zone tag,护甲值/甲类
RK_MR_InfantryUniform,Multiflora Rose Infantry Uniform,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_MRgunner,ratkin heavy gunner ammunition bag,鼠族HSK拓展,本地直改,Industrial,配饰腰背,日常便服,工业,RK_Apparel,Zone tag,默认/待裁决
RK_MaidA,Ratkin Service Maid Outfit,鼠族HSK拓展,本地直改,Medieval,躯干外衣,礼仪贵族,中世纪,RK_Apparel,Zone tag,tag
RK_MaidB,Ratkin Servant Maid Outfit,鼠族HSK拓展,本地直改,Medieval,躯干外衣,礼仪贵族,中世纪,RK_Apparel,Zone tag,tag
RK_ManCap,ratkin manatwar cap,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel|RK_Headgear,Zone tag,默认/待裁决
RK_ManGear,ratkin Manatwar gear,鼠族HSK拓展,本地直改,Industrial,躯干外衣,日常便服,工业,RK_Apparel,Zone tag,默认/待裁决
RK_ManWarmHat,ratkin manatwar warm hat,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel|RK_Headgear,Zone tag,默认/待裁决
RK_ManatwarHelmet,Ratkin Manatwar helmet,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel|RK_Headgear,Zone tag,默认/待裁决
RK_ManatwarUniform,Manatwar uniform,鼠族HSK拓展,本地直改,Industrial,躯干外衣,职业劳作,工业,RK_Apparel,Zone tag,label
RK_Mask,Ratkin mask helmet,RatkinRaceHSK,上游补丁,Industrial,头部,战斗护甲,工业,RK_Headgear,layer,护甲值/甲类
RK_MaskB,Ratkin mask helmet,RatkinRaceHSK,上游补丁,Industrial,头部,战斗护甲,工业,RK_Headgear,layer,护甲值/甲类
RK_MedalHonor,Ratkin Medal of Honor,鼠族HSK拓展,本地直改,Medieval,配饰腰背,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_MilUniform,ratkin military uniform,鼠族HSK拓展,本地直改,Medieval,躯干外衣,职业劳作,中世纪,RK_Apparel,Zone tag,label
RK_MildCoat,mild coat,RatkinRaceHSK,上游补丁,Medieval,贴身内衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值
RK_MinerHelmet,Ratkin Miner Helmet,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_MingWang,「Ming Wang」,鼠族HSK拓展,本地直改,Ultra,头部,战斗护甲,极致,RK_Apparel,Zone tag,护甲值
RK_Monocle,Ratkin Monocle,鼠族HSK拓展,本地直改,Medieval,面饰眼部,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_Muffler,muffler,RatkinRaceHSK,上游补丁,Medieval,躯干外衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值
RK_NK_Fez,Narcissus Fez,鼠族HSK拓展,本地直改,Industrial,头部,日常便服,工业,RK_Headgear,Zone tag,默认/待裁决
RK_NK_InfantryUniform,Narcissus Infantry Uniform,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_NR_InfantryUniform,Moutan Infantry Uniform,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_NR_ServiceCap,Moutan Service Cap,鼠族HSK拓展,本地直改,Industrial,头部,日常便服,工业,RK_Headgear,Zone tag,默认/待裁决
RK_Officer,ratkin officer uniform,鼠族HSK拓展,本地直改,Medieval,躯干外衣,礼仪贵族,中世纪,RK_Apparel,Zone tag,tag
RK_OrderUniform,ratkin order uniform,RatkinRaceHSK,上游补丁,Medieval,贴身内衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值/甲类
RK_OrderUniformB,ratkin order uniform,RatkinRaceHSK,上游补丁,Medieval,贴身内衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值/甲类
RK_Oriental,ratkin oriental dress,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_OutdoorBackpack,ratkin outdoor backpack,RatkinRaceHSK,上游补丁,Medieval,配饰腰背,战斗护甲,中世纪,RK_Apparel,layer,护甲值
RK_OuterPlate,ratkin outer plate,鼠族HSK拓展,本地直改,Medieval,躯干外衣,礼仪贵族,中世纪,RK_Apparel,Zone tag,tag
RK_PK_InfantryUniform,Paeonia Infantry Uniform,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_PK_Kepi,Paeonia Kepi,鼠族HSK拓展,本地直改,Industrial,头部,日常便服,工业,RK_Headgear,Zone tag,默认/待裁决
RK_Pipao,Moustate robe (Pipao),鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_Plate,ratkin plate armor,RatkinRaceHSK,上游补丁,Medieval,躯干外衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值/甲类
RK_PlateHelmA,Ratkin plate Helm,RatkinRaceHSK,上游补丁,Medieval,头部,战斗护甲,中世纪,RK_Headgear,layer,护甲值/甲类
RK_PlateHelmB,Ratkin plate Helm,RatkinRaceHSK,上游补丁,Medieval,头部,战斗护甲,中世纪,RK_Headgear,layer,护甲值/甲类
RK_PlateHelmC,Ratkin plate Helm,RatkinRaceHSK,上游补丁,Medieval,头部,战斗护甲,中世纪,RK_Headgear,layer,护甲值/甲类
RK_PunkOutfit,ratkin punker outfit,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_QiShiPu,奇石谱 (QiShiPu),(原版 Data),上游补丁(Core),Medieval,配饰腰背,装饰饰品,中世纪,RK_Scroll,layer,旧分类
RK_RR_Furazhka,Red Rose Furazhka,鼠族HSK拓展,本地直改,Industrial,头部,日常便服,工业,RK_Headgear,Zone tag,默认/待裁决
RK_RR_InfantryUniform,Red Rose Infantry Uniform,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_Rainproof,Ratkin Rainproof,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_RegistrarHel,ratkin registrar TieMao,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel|RK_Headgear,Zone tag,默认/待裁决
RK_RegistrarUniform,registrar uniform,鼠族HSK拓展,本地直改,Medieval,躯干外衣,职业劳作,中世纪,RK_Apparel,Zone tag,label
RK_ResearchGlasses,ratkin glasses,RatkinRaceHSK,上游补丁,Medieval,面饰眼部,日常便服,中世纪,RK_Apparel,layer,默认/待裁决
RK_ResearchGown,research gown,RatkinRaceHSK,上游补丁,Medieval,贴身内衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值
RK_Respirator,Ratkin Respirator,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_RibbonHairBand,ribbon hair band,RatkinRaceHSK,上游补丁,Medieval,头部,日常便服,中世纪,RK_Headgear,layer,默认/待裁决
RK_Rifleman,ratkin infantry uniform,鼠族HSK拓展,本地直改,Medieval,躯干外衣,职业劳作,中世纪,RK_Apparel,Zone tag,label
RK_RoyalCrown,Ratkin royal crown,RatkinRaceHSK,上游补丁,Medieval,头部,礼仪贵族,中世纪,RK_Headgear,layer,tag
RK_RoyalRobe,ratkin royal robe,RatkinRaceHSK,上游补丁,Medieval,躯干外衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值/甲类
RK_Ruqun,ratkin Ruqun,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_SA_InfantryUniform,Syringa Infantry Uniform,鼠族HSK拓展,本地直改,Industrial,配饰腰背,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_SA_Kepi,Syringa Kepi,鼠族HSK拓展,本地直改,Industrial,头部,日常便服,工业,RK_Headgear,Zone tag,默认/待裁决
RK_SD_Budyonovka,Snowdrop Budyonovka,鼠族HSK拓展,本地直改,Industrial,头部,日常便服,工业,RK_Headgear,Zone tag,默认/待裁决
RK_SD_Gimnastyorka,Snowdrop Gimnastyorka,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_Sachet,sachet,鼠族HSK拓展,本地直改,Medieval,配饰腰背,装饰饰品,中世纪,Meow_Jewelry|Meow_Amulet,旧分类,旧分类
RK_Sack,ratkin package,RatkinRaceHSK,上游补丁,Medieval,配饰腰背,日常便服,中世纪,RK_Apparel,layer,默认/待裁决
RK_SafetyTether,Ratkin Safety Tether,鼠族HSK拓展,本地直改,Spacer,配饰腰背,礼仪贵族,太空,ApparelNoble,Zone tag,旧分类
RK_SantaHat,santa hat,RatkinRaceHSK,上游补丁,Medieval,头部,战斗护甲,中世纪,RK_Apparel,layer,护甲值
RK_SantaRobe,santa robe,RatkinRaceHSK,上游补丁,Medieval,躯干外衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值
RK_SantaSack,santa package,RatkinRaceHSK,上游补丁,Medieval,配饰腰背,日常便服,中世纪,RK_Apparel,layer,默认/待裁决
RK_SashiMono,ratkin Sashi Mono,鼠族HSK拓展,本地直改,Medieval,配饰腰背,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_Scarf,desert scarf,鼠族HSK拓展,本地直改,Medieval,配饰腰背,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_SchoolUniform_Child,kid school uniform,鼠族HSK拓展,本地直改,Medieval,贴身内衣,职业劳作,中世纪,RK_Apparel,layer,label
RK_SenGiTai,SenGiTai attire,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_ShaMao,ratkin ShaMao hat,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel|RK_Headgear,Zone tag,默认/待裁决
RK_ShaMaoB,ratkin round ShaMao hat,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel|RK_Headgear,Zone tag,默认/待裁决
RK_SistersDerss,Sisters Dress,RatkinRaceHSK,上游补丁,Medieval,贴身内衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值/甲类
RK_SistersVeil,Veil,RatkinRaceHSK,上游补丁,Medieval,头部,战斗护甲,中世纪,RK_Headgear,layer,护甲值/甲类
RK_Sleeves,detached sleeves,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_Souyi,ratkin straw rain cape (SouYi),鼠族HSK拓展,本地直改,Neolithic,头部,日常便服,原始,RK_Apparel,Zone tag,默认/待裁决
RK_StageCostume,Ratkin Ralloween Costume,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_StrawHat,Straw Hat,RatkinRaceHSK,上游补丁,Medieval,头部,日常便服,中世纪,RK_Headgear,layer,默认/待裁决
RK_SummerDress,summer dress,RatkinRaceHSK,上游补丁,Medieval,贴身内衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值
RK_Suyi,ratkin Suyi,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_TaoTieJing,饕餮经 (TaoTieJing),(原版 Data),上游补丁(Core),Medieval,配饰腰背,装饰饰品,中世纪,RK_Scroll,layer,旧分类
RK_TengPai,ratkin cane shield,鼠族HSK拓展,本地直改,Neolithic,躯干外衣,日常便服,原始,RK_Apparel,Zone tag,默认/待裁决
RK_TianFuLun,天赋论 (TianFuLun),(原版 Data),上游补丁(Core),Medieval,配饰腰背,装饰饰品,中世纪,RK_Scroll,layer,旧分类
RK_TieMao,Ratkin TieMao helmet,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel|RK_Headgear,Zone tag,默认/待裁决
RK_TowerShield,ratkin Tower Shield,(原版 Data),上游补丁(Core),Medieval,配饰腰背,日常便服,中世纪,RK_ThingCategory_Util,layer,默认/待裁决
RK_TraderAttire,exotic trader attire,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_TraderWarmHat,ratkin merchants warm hat,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel|RK_Headgear,Zone tag,默认/待裁决
RK_VK_AdrianHelmet,Violet Adrian Helmet,鼠族HSK拓展,本地直改,Industrial,头部,战斗护甲,工业,RK_Headgear,Zone tag,护甲值/甲类
RK_VK_InfantryUniform,Violet Infantry Uniform,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_Vest,ratkin utility vest,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_WR_BrodieHelmet,White Rose Brodie Helmet,鼠族HSK拓展,本地直改,Industrial,头部,战斗护甲,工业,RK_Headgear,Zone tag,护甲值/甲类
RK_WR_BrodieHelmetCover,White Rose Brodie Helmet With Camouflage Cover,鼠族HSK拓展,本地直改,Industrial,头部,战斗护甲,工业,RK_Headgear,layer,护甲值/甲类
RK_WR_DayfieldBodyShield,White Rose Dayfield Body Shield,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,layer,护甲值/甲类
RK_WR_FieldUniform,White Rose Field Uniform,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_WR_InfantryEquipment,White Rose Infantry Equipment,鼠族HSK拓展,本地直改,Industrial,躯干外衣,日常便服,工业,RK_Apparel,layer,默认/待裁决
RK_WR_OfficerUniform,White Rose Officer's Jacket,鼠族HSK拓展,本地直改,Industrial,贴身内衣,战斗护甲,工业,RK_Apparel,layer,护甲值/甲类
RK_WR_TrenchCoat,White Rose Trench Coat,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_WeijingA,Ratkin Scarf,鼠族HSK拓展,本地直改,Medieval,头部,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_WhiteCloak,Ratkin Cloak,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_WhiteCoat,ratkin white coat,RatkinRaceHSK,上游补丁,Medieval,躯干外衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值/甲类
RK_WinterRobe,winter robe,RatkinRaceHSK,上游补丁,Medieval,躯干外衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值
RK_WoodenShield,ratkin wooden Shield,RatkinRaceHSK,上游补丁,Medieval,配饰腰背,战斗护甲,中世纪,ShieldCat,旧分类,旧分类
RK_WoolenHat,woolen hat,RatkinRaceHSK,上游补丁,Medieval,头部,日常便服,中世纪,RK_Apparel,layer,默认/待裁决
RK_WorkApron,Ratkin Work Apron,鼠族HSK拓展,本地直改,Medieval,躯干外衣,礼仪贵族,中世纪,RK_Apparel,Zone tag,tag
RK_WorkerWear,Ratkin worker outfit,RatkinRaceHSK,上游补丁,Medieval,贴身内衣,战斗护甲,中世纪,RK_Apparel,layer,护甲值
RK_XiangMaClothing,ratkin robber clothing,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_XiongJia,Ratkin Breastplate,鼠族HSK拓展,本地直改,Medieval,躯干外衣,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
RK_YE_InfantryUniform,Yaezakura Infantry Uniform,鼠族HSK拓展,本地直改,Industrial,躯干外衣,战斗护甲,工业,RK_Apparel,Zone tag,护甲值/甲类
RK_YE_ServiceCap,Yaezakura Service Cap,鼠族HSK拓展,本地直改,Industrial,头部,日常便服,工业,RK_Headgear,Zone tag,默认/待裁决
RK_YaoBao,Ratkin Bumbag,鼠族HSK拓展,本地直改,Medieval,配饰腰背,日常便服,中世纪,RK_Apparel,Zone tag,默认/待裁决
